"EUMIDA ID","National ID","Country Code","Institution Name","English Institution Name","Institution Name Comments","Institution Name; Reference Year","Institution Name; Data Flag","Institution Name; Data Source","Institution Name; Date Data Collection","Institution Category; National Language","Institution Category; English","Institution Category; Comments","Institution Category; Reference Year","Institution Category; Data Flag","Institution Category; Data Source","Institution Category; Date Data Collection","NUTS Region","Region; Comments","Region; Reference Year","Region; Data Flag","Region; Data Source","Region; Date Data Collection","Legal Status","Legal Status; Comments","Legal Status; Reference Year","Legal Status; Data Flag","Legal Status; Data Source","Legal Status; Date Data Collection","Current Status Year","Current Status Year; Comments","Current Status Year; Reference Year","Current Status Year; Data Flag","Current Status Year; Data Source","Current Status Year; Date Data Collection","Foundation Year","Foundation Year; Comments","Foundation Year; Reference Year","Foundation Year; Data Flag","Foundation Year; Data Source","Foundation Year; Date Data Collection","Distance Education","Distance Education; Comments","Distance Education; Reference Year","Distance Education; Data Flag","Distance Education; Data Source","Distance Education; Date Data Collection","Research Active","Research Active; Comments","Research Active; Reference Year","Research Active; Data Flag","Research Active; Data Source","Research Active; Date Data Collection","University Hospital","University Hospital; Comments","University Hospital; Reference Year","University Hospital; Data Flag","University Hospital; Data Source","University Hospital; Date Data Collection","Education Field; General","Education Field; Education","Education Field; Humanities and Arts","Education Field; Social Sciences, Business and L aw","Education Field; Sciences","Education Field; Engineering, Manufacturing and Construction","Education Field; Agriculture","Education Field; Health and Welfare","Education Field; Services","Education Field; Comments","Education Fields; Reference Year","Education Fields; Data Flag","Education Fields; Data Source","Education Fields; Date Data Collection","Highest Degree Awarded","Highest Degree Awarded; Comments","Highest Degree; Reference Year","Highest Degree; Data Flag","Highest Degree; Data Source","Highest Degree, Date DataCollection","Doctorate Degrees Awarded","Doctorate Degrees; Comments","Doctorate Degrees Awarded; Reference Year","Doctorate Degrees Awarded; Data Flag","Doctorate Degrees Awarded; Data Source","Doctorate Degrees Awarded; Date Data Collection","Students ISCED5","Students ISCED5; Comments","Students ISCED5; Reference Year","Students ISCED5; Data Flag","Institution Students ISCED5; Data Source","Students ISCED5; Date Data Collection","International Students ISCED5","International Students ISCED5; Comments","International Students ISCED5; Reference Year","International Students ISCED5; Data Flag","International Students ISCED5; Data Source","International Students ISCED5, Date Data Collection","Students ISCED6","Students ISCED6; Comments","Students ISCED6; Reference Year","Institution Students ISCED6; Data Flag","Students ISCED6; Data Source","Students ISCED6; Date Data Collection","International Students ISCED6","International Students ISCED6; Comments","International Students ISCED6; Reference Year","International Students ISCED6; Data Flag","International Students ISCED6; Data Source","International Students ISCED6; Date Data Collection","Total Staff","Total Staff Comments","Total Staff; Reference Year","Total Staff; Data Flag","Total Staff; Data Source","Total Staff; Date Data Collection",
"CZ066","CZ066","CZ","Unicorn College s.r.o. - Praha","Unicorn College s.r.o.",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2006,,2008,,"Website",13/02/2010,2006,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,220,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ046","CZ046","CZ","University of New York in Prague, s.r.o.","University of New York in Prague, s.r.o.",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2001,,2008,,"Website",13/02/2010,2001,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,465,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ012","CZ012","CZ","Univerzita Hradec Králové","University of Hradec Králové",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ05",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1992,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","Yes","Yes","Yes","Yes","No","No","No","No",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,9,,2008,,"IIE",13/02/2010,8164,,2008,,"IIE",13/02/2010,,,2008,,,,127,,2008,,"IIE",13/02/2010,,,2008,,,,616,,2008,,"IIE",,
"CZ013","CZ013","CZ","Univerzita J. E. Purkyně v Ústí nad Labem","University of J. E. Purkyně in Ústí nad Labem",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ04",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1991,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,4,,2008,,"IIE",13/02/2010,9473,,2008,,"IIE",13/02/2010,,,2008,,,,111,,2008,,"IIE",13/02/2010,,,2008,,,,738,,2008,,"IIE",,
"CZ040","CZ040","CZ","Univerzita Jana Amose Komenského Praha, s.r.o.","Jan Amos Komensky University, Prague",,2008,,"MEYS",13/02/2010,"Neuniverzitní","University type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2006,,2008,,"Website",13/02/2010,2001,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","Yes","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Master or pre-Bologna equivalent",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,8414,,2008,,"IIE",13/02/2010,,,2008,,,,5,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ014","CZ014","CZ","Univerzita Karlova v Praze","Charles University in Prague",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1348,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,659,,2008,,"IIE",13/02/2010,40619,,2008,,"IIE",13/02/2010,,,2008,,,,7435,,2008,,"IIE",13/02/2010,,,2008,,,,7009,,2008,,"IIE",,
"CZ073","CZ073","CZ","Univerzita obrany v Brně","University of Defence",,2008,,,,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ06",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",2004,,2008,,"Website",13/02/2010,2004,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No","No","No","No","No","No","No","No","Yes",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,37,,2008,,"IIE",13/02/2010,1258,,2008,,"IIE",13/02/2010,,,2008,,,,280,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ015","CZ015","CZ","Univerzita Palackého v Olomouci","Palacký University, Olomouc",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ07",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1577,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No","Yes","Yes","Yes","Yes","No","No","Yes","Yes",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,178,,2008,,"IIE",13/02/2010,18850,,2008,,"IIE",13/02/2010,,,2008,,,,1400,,2008,,"IIE",13/02/2010,,,2008,,,,1990,,2008,,"IIE",,
"CZ016","CZ016","CZ","Univerzita Pardubice","University of Pardubice",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ05",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1950,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,51,,2008,,"IIE",13/02/2010,8950,,2008,,"IIE",13/02/2010,,,2008,,,,474,,2008,,"IIE",13/02/2010,,,2008,,,,951,,2008,,"IIE",,
"CZ017","CZ017","CZ","Univerzita Tomáše Bati ve Zlíně","Tomas Bata University in Zlín",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ07",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",2000,,2008,,"Website",13/02/2010,2000,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","Yes","Yes","Yes","Yes","Yes","No","No","No",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,38,,2008,,"IIE",13/02/2010,11773,,2008,,"IIE",13/02/2010,,,2008,,,,432,,2008,,"IIE",13/02/2010,,,2008,,,,697,,2008,,"IIE",,
"CZ018","CZ018","CZ","Veterinární a farmaceutická univerzita Brno","University of Veterinary and Pharmaceutical Sciences, Brno",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ06",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1918,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","No","Yes","No","Yes","Yes","No",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,29,,2008,,"IIE",13/02/2010,2580,,2008,,"IIE",13/02/2010,,,2008,,,,236,,2008,,"IIE",13/02/2010,,,2008,,,,600,,2008,,"IIE",,
"CZ044","CZ044","CZ","Vysoká škola aplikovaného práva, s.r.o. - Praha","University of Applied Law s.r.o, Prague",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2001,,2008,,"Website",13/02/2010,2001,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,577,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ067","CZ067","CZ","Vysoká škola aplikovaných ekonomických studií v Českých Budějovicích, s.r.o.","College of Applied Economic Studies in České Budějovice",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ03",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2006,,2008,,"Website",13/02/2010,2006,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,21,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ019","CZ019","CZ","Vysoká škola báňská - Technická univerzita Ostrava","VŠB – Technical University of Ostrava",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ08",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1849,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","Yes","Yes","No","No","Yes",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,119,,2008,,"IIE",13/02/2010,20653,,2008,,"IIE",13/02/2010,,,2008,,,,1655,,2008,,"IIE",13/02/2010,,,2008,,,,1933,,2008,,"IIE",,
"CZ070","CZ070","CZ","Vysoká škola cestovního ruchu a teritoriálních studií v Praze, spol. s r.o.","College of Tourism and Territorial Studies in Prague",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2007,,2008,,"Website",13/02/2010,2007,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","No","No","No","No","No","Yes",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,103,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ035","CZ035","CZ","Vysoká škola cestovního ruchu, hotelnictví a lázeňství, s.r.o. - Praha","College of Tourism, Hotel and Spa Management",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2000,,2008,,"Website",13/02/2010,2000,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","No","No","No","No","No","Yes",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,2310,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ021","CZ021","CZ","Vysoká škola chemicko-technologická v Praze","Institute of Chemical Technology, Prague",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1952,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","Yes","No","No","Yes","Yes","No","Yes","Yes",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,101,,2008,,"IIE",13/02/2010,2993,,2008,,"IIE",13/02/2010,,,2008,,,,824,,2008,,"IIE",13/02/2010,,,2008,,,,842,,2008,,"IIE",,
"CZ020","CZ020","CZ","Vysoká škola ekonomická v Praze","University of Economics, Prague",,2008,,"MEYS",13/02/2010,"Univerzitní","University type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1953,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"Yes",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","Yes","No","No","No","No",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,67,,2008,,"IIE",13/02/2010,17730,,2008,,"IIE",13/02/2010,,,2008,,,,667,,2008,,"IIE",13/02/2010,,,2008,,,,1088,,2008,,"IIE",,
"CZ045","CZ045","CZ","Vysoká škola ekonomie a managementu, o.p.s. - Praha","University of Economics and Management s.r.o., Ústí nad Labem",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2001,,2008,,"Website",13/02/2010,2001,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Master or pre-Bologna equivalent",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,2235,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ053","CZ053","CZ","Vysoká škola evropských a regionálních studií, o.p.s. - České Budějovice","College of European and Regional Studies",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ03",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2003,,2008,,"Website",13/02/2010,2003,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","Yes",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,631,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ030","CZ030","CZ","Vysoká škola finanční a správní, o.p.s. - Praha","Institute of Finance and Administration",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2009,,2008,,"Website",13/02/2010,1999,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","Yes","No","No","No","No",,2008,,"IIE",13/02/2010,"Master or pre-Bologna equivalent",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,5274,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ029","CZ029","CZ","Vysoká škola hotelová v Praze 8, s.r.o.","Institute of Hospitality Management in Prague 8, Ltd.",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",1999,,2008,,"Website",13/02/2010,1999,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","Yes",,2008,,"IIE",13/02/2010,"Master or pre-Bologna equivalent",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,71,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ041","CZ041","CZ","Vysoká škola Karla Engliše v Brně, a.s.","Karel Englis College, Brno",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ06",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2001,,2008,,"Website",13/02/2010,2001,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,501,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ031","CZ031","CZ","Vysoká škola Karlovy Vary, o.p.s.","University of Karlovy Vary",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ04",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2000,,2008,,"Website",13/02/2010,2000,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,1362,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ059","CZ059","CZ","Vysoká škola logistiky, o.p.s. - Přerov","College of Logistics",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ07",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2004,,2008,,"Website",13/02/2010,2004,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","No","No","No","No","No","Yes",,2008,,"IIE",13/02/2010,"Master or pre-Bologna equivalent",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,898,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ047","CZ047","CZ","Vysoká škola manažerské informatiky a ekonomiky, a.s. - Praha","College of Information Management and Business Administration",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2002,,2008,,"Website",13/02/2010,2002,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,1095,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ048","CZ048","CZ","Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s.","University College of International and Public Relations, Prague",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2002,,2008,,"Website",13/02/2010,2002,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Master or pre-Bologna equivalent",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,534,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ064","CZ064","CZ","Vysoká škola obchodní a hotelová, s.r.o. - Brno","College of Tourism and Hotel Management",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ06",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2006,,2008,,"Website",13/02/2010,2006,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","No","No","No","No","No","Yes",,2008,,"IIE",13/02/2010,"Bachelor",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,209,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ037","CZ037","CZ","Vysoká škola obchodní v Praze, o.p.s.","College of Business in Prague",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ01",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2000,,2008,,"Website",13/02/2010,2000,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Master or pre-Bologna equivalent",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,2321,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ032","CZ032","CZ","Vysoká škola podnikání, a.s. - Ostrava","Business School Ostrava, plc",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-university type",,2008,,"IIE",13/02/2010,"CZ08",,2008,,"Website",13/02/2010,"Private",,2008,,"IIE","13.02.2010",2000,,2008,,"Website",13/02/2010,2000,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"IIE",13/02/2010,"Master or pre-Bologna equivalent",,2008,,"IIE",13/02/2010,,,2008,"Not applicable","IIE",13/02/2010,3314,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",,
"CZ022","CZ022","CZ","Vysoká škola polytechnická Jihlava","College of Polytechnics, Jihlava",,2008,,"MEYS",13/02/2010,"Neuniverzitní","Non-univesity type",,2008,,"IIE",13/02/2010,"CZ06",,2008,,"Website",13/02/2010,"Public",,2008,,"IIE","13.02.2010",2004,,2008,,"Website",13/02/2010,2004,,2008,,"Website",13/02/2010,"No",,2008,,"IIE",13/02/2010,"No",,2008,,"Website",13/02/2010,"No",,2008,,"Website",13/02/2010,"No","No","No","Yes","Yes","No","No","No","No",,2008,,"IIE",13/02/2010,"Doctorate",,2008,,"IIE",13/02/2010,,,2008,,"IIE",13/02/2010,2205,,2008,,"IIE",13/02/2010,,,2008,,,,,,2008,,"IIE",13/02/2010,,,2008,,,,125,,2008,,"IIE",,
